gene.name,LAS1L Up,TEX10 Up,PELP1 Up,SENP3 Up,WDR18 Up,LAS1L Down,TEX10 Down,PELP1 Down,SENP3 Down,WDR18 Down,ChIP,,,,
NLRC3,0,0,0,0,0,0,0,0,0,0,1,,,,
NLRC4,0,0,0,0,0,0,0,0,0,0,1,,,,
NLRP13,0,0,0,0,0,0,0,0,0,0,1,,,,
NLRP14,0,0,0,0,0,0,0,0,0,0,1,,,,
NLRP2B,0,0,0,0,0,0,0,0,0,0,1,,,,
NLRP3,0,0,0,0,0,0,0,0,0,0,1,,,,
NLRP5,0,0,0,0,0,0,0,0,0,0,1,,,,
NLRP6,0,0,0,0,0,0,0,0,0,0,1,,,,
NLRP7,0,0,0,0,0,0,0,0,0,0,1,,,,
NLRP9,0,0,0,0,0,0,0,0,0,0,1,,,,
NME2,0,0,0,0,0,0,0,0,0,0,1,,,,
NME5,0,0,0,0,0,0,0,0,0,0,1,,,,
NME8,0,0,0,0,0,0,0,0,0,0,1,,,,
NME9,0,0,0,0,0,0,0,0,0,0,1,,,,
NMRAL2P,0,0,0,0,0,0,0,0,0,0,1,,,,
NMRK2,0,0,0,0,0,0,0,0,0,0,1,,,,
NMS,0,0,0,0,0,0,0,0,0,0,1,,,,
NMUR1,0,0,0,0,0,0,0,0,0,0,1,,,,
NMUR2,0,0,0,0,0,0,0,0,0,0,1,,,,
NNMT,0,0,0,0,0,0,0,0,0,0,1,,,,
NNT-AS1,0,0,0,0,0,0,0,0,0,0,1,,,,
NOBOX,0,0,0,0,0,0,0,0,0,0,1,,,,
NOCT,0,0,0,0,0,0,0,0,0,0,1,,,,
NOG,0,0,0,0,0,0,0,0,0,0,1,,,,
NOL4,0,0,0,0,0,0,0,0,0,0,1,,,,
NOL4L,0,0,0,0,0,0,0,0,0,0,1,,,,
NORAD,0,0,0,0,0,0,0,0,0,0,1,,,,
NOS1,0,0,0,0,0,0,0,0,0,0,1,,,,
NOTO,0,0,0,0,0,0,0,0,0,0,1,,,,
NOVA1,0,0,0,0,0,0,0,0,0,0,1,,,,
NOX4,0,0,0,0,0,0,0,0,0,0,1,,,,
NPAS3,0,0,0,0,0,0,0,0,0,0,1,,,,
NPAS4,0,0,0,0,0,0,0,0,0,0,1,,,,
NPBWR1,0,0,0,0,0,0,0,0,0,0,1,,,,
NPBWR2,0,0,0,0,0,0,0,0,0,0,1,,,,
NPFFR2,0,0,0,0,0,0,0,0,0,0,1,,,,
NPHP3-ACAD11,0,0,0,0,0,0,0,0,0,0,1,,,,
NPHS2,0,0,0,0,0,0,0,0,0,0,1,,,,
NPPA,0,0,0,0,0,0,0,0,0,0,1,,,,
NPPA-AS1,0,0,0,0,0,0,0,0,0,0,1,,,,
NPPC,0,0,0,0,0,0,0,0,0,0,1,,,,
NPS,0,0,0,0,0,0,0,0,0,0,1,,,,
NPSR1,0,0,0,0,0,0,0,0,0,0,1,,,,
NPTN-IT1,0,0,0,0,0,0,0,0,0,0,1,,,,
NPTX2,0,0,0,0,0,0,0,0,0,0,1,,,,
NPVF,0,0,0,0,0,0,0,0,0,0,1,,,,
NPY,0,0,0,0,0,0,0,0,0,0,1,,,,
NPY1R,0,0,0,0,0,0,0,0,0,0,1,,,,
NPY2R,0,0,0,0,0,0,0,0,0,0,1,,,,
NPY6R,0,0,0,0,0,0,0,0,0,0,1,,,,
NR1I3,0,0,0,0,0,0,0,0,0,0,1,,,,
NR2E3,0,0,0,0,0,0,0,0,0,0,1,,,,
NR5A1,0,0,0,0,0,0,0,0,0,0,1,,,,
NRAV,0,0,0,0,0,0,0,0,0,0,1,,,,
NRDC,0,0,0,0,0,0,0,0,0,0,1,,,,
NRG1-IT3,0,0,0,0,0,0,0,0,0,0,1,,,,
NRG2,0,0,0,0,0,0,0,0,0,0,1,,,,
NRG3,0,0,0,0,0,0,0,0,0,0,1,,,,
NRG3-AS1,0,0,0,0,0,0,0,0,0,0,1,,,,
NRIR,0,0,0,0,0,0,0,0,0,0,1,,,,
NRK,0,0,0,0,0,0,0,0,0,0,1,,,,
NRN1L,0,0,0,0,0,0,0,0,0,0,1,,,,
NRON,0,0,0,0,0,0,0,0,0,0,1,,,,
NRROS,0,0,0,0,0,0,0,0,0,0,1,,,,
NRSN1,0,0,0,0,0,0,0,0,0,0,1,,,,
NRXN1,0,0,0,0,0,0,0,0,0,0,1,,,,
NRXN3,0,0,0,0,0,0,0,0,0,0,1,,,,
NSD2,0,0,0,0,0,0,0,0,0,0,1,,,,
NSD3,0,0,0,0,0,0,0,0,0,0,1,,,,
NSMCE3,0,0,0,0,0,0,0,0,0,0,1,,,,
NT5C1A,0,0,0,0,0,0,0,0,0,0,1,,,,
NT5C1B,0,0,0,0,0,0,0,0,0,0,1,,,,
NTM,0,0,0,0,0,0,0,0,0,0,1,,,,
NTM-AS1,0,0,0,0,0,0,0,0,0,0,1,,,,
NTM-IT,0,0,0,0,0,0,0,0,0,0,1,,,,
NTN1,0,0,0,0,0,0,0,0,0,0,1,,,,
NTN3,0,0,0,0,0,0,0,0,0,0,1,,,,
NTNG1,0,0,0,0,0,0,0,0,0,0,1,,,,
NTRK1,0,0,0,0,0,0,0,0,0,0,1,,,,
NTRK3-AS1,0,0,0,0,0,0,0,0,0,0,1,,,,
NTSR2,0,0,0,0,0,0,0,0,0,0,1,,,,
NUDT11,0,0,0,0,0,0,0,0,0,0,1,,,,
NUDT12,0,0,0,0,0,0,0,0,0,0,1,,,,
NUP210P1,0,0,0,0,0,0,0,0,0,0,1,,,,
NUP50-AS1,0,0,0,0,0,0,0,0,0,0,1,,,,
NUP58,0,0,0,0,0,0,0,0,0,0,1,,,,
NUPR2,0,0,0,0,0,0,0,0,0,0,1,,,,
NUTM2A,0,0,0,0,0,0,0,0,0,0,1,,,,
NUTM2G,0,0,0,0,0,0,0,0,0,0,1,,,,
NWD2,0,0,0,0,0,0,0,0,0,0,1,,,,
NXF5,0,0,0,0,0,0,0,0,0,0,1,,,,
NXPE1,0,0,0,0,0,0,0,0,0,0,1,,,,
NXPE2,0,0,0,0,0,0,0,0,0,0,1,,,,
NXPE4,0,0,0,0,0,0,0,0,0,0,1,,,,
NXPH1,0,0,0,0,0,0,0,0,0,0,1,,,,
NXPH2,0,0,0,0,0,0,0,0,0,0,1,,,,
NYX,0,0,0,0,0,0,0,0,0,0,1,,,,
OACYLP,0,0,0,0,0,0,0,0,0,0,1,,,,
OBP2B,0,0,0,0,0,0,0,0,0,0,1,,,,
OC90,0,0,0,0,0,0,0,0,0,0,1,,,,
OCA2,0,0,0,0,0,0,0,0,0,0,1,,,,
OCM,0,0,0,0,0,0,0,0,0,0,1,,,,
OCM2,0,0,0,0,0,0,0,0,0,0,1,,,,
OCSTAMP,0,0,0,0,0,0,0,0,0,0,1,,,,
ODF1,0,0,0,0,0,0,0,0,0,0,1,,,,
ODF3,0,0,0,0,0,0,0,0,0,0,1,,,,
ODF3L2,0,0,0,0,0,0,0,0,0,0,1,,,,
OGFRP1,0,0,0,0,0,0,0,0,0,0,1,,,,
OGN,0,0,0,0,0,0,0,0,0,0,1,,,,
OLFM3,0,0,0,0,0,0,0,0,0,0,1,,,,
OLFML2B,0,0,0,0,0,0,0,0,0,0,1,,,,
OLIG3,0,0,0,0,0,0,0,0,0,0,1,,,,
OLMALINC,0,0,0,0,0,0,0,0,0,0,1,,,,
OMD,0,0,0,0,0,0,0,0,0,0,1,,,,
OOSP1,0,0,0,0,0,0,0,0,0,0,1,,,,
OOSP2,0,0,0,0,0,0,0,0,0,0,1,,,,
OPA1-AS1,0,0,0,0,0,0,0,0,0,0,1,,,,
OPALIN,0,0,0,0,0,0,0,0,0,0,1,,,,
OPCML,0,0,0,0,0,0,0,0,0,0,1,,,,
OPN1LW,0,0,0,0,0,0,0,0,0,0,1,,,,
OPN1SW,0,0,0,0,0,0,0,0,0,0,1,,,,
OPN4,0,0,0,0,0,0,0,0,0,0,1,,,,
OPN5,0,0,0,0,0,0,0,0,0,0,1,,,,
OPRK1,0,0,0,0,0,0,0,0,0,0,1,,,,
OPRM1,0,0,0,0,0,0,0,0,0,0,1,,,,
OPTC,0,0,0,0,0,0,0,0,0,0,1,,,,
OR10A7,0,0,0,0,0,0,0,0,0,0,1,,,,
OR10AD1,0,0,0,0,0,0,0,0,0,0,1,,,,
OR10G2,0,0,0,0,0,0,0,0,0,0,1,,,,
OR10G3,0,0,0,0,0,0,0,0,0,0,1,,,,
OR10G7,0,0,0,0,0,0,0,0,0,0,1,,,,
OR10H2,0,0,0,0,0,0,0,0,0,0,1,,,,
OR10H3,0,0,0,0,0,0,0,0,0,0,1,,,,
OR10H4,0,0,0,0,0,0,0,0,0,0,1,,,,
OR10H5,0,0,0,0,0,0,0,0,0,0,1,,,,
OR10J1,0,0,0,0,0,0,0,0,0,0,1,,,,
OR10J3,0,0,0,0,0,0,0,0,0,0,1,,,,
OR10J5,0,0,0,0,0,0,0,0,0,0,1,,,,
OR10P1,0,0,0,0,0,0,0,0,0,0,1,,,,
OR10S1,0,0,0,0,0,0,0,0,0,0,1,,,,
OR10T2,0,0,0,0,0,0,0,0,0,0,1,,,,
OR10V1,0,0,0,0,0,0,0,0,0,0,1,,,,
OR10W1,0,0,0,0,0,0,0,0,0,0,1,,,,
OR10Z1,0,0,0,0,0,0,0,0,0,0,1,,,,
OR11H4,0,0,0,0,0,0,0,0,0,0,1,,,,
OR13C9,0,0,0,0,0,0,0,0,0,0,1,,,,
OR13D1,0,0,0,0,0,0,0,0,0,0,1,,,,
OR13F1,0,0,0,0,0,0,0,0,0,0,1,,,,
OR13G1,0,0,0,0,0,0,0,0,0,0,1,,,,
OR13H1,0,0,0,0,0,0,0,0,0,0,1,,,,
OR13J1,0,0,0,0,0,0,0,0,0,0,1,,,,
OR1A1,0,0,0,0,0,0,0,0,0,0,1,,,,
OR1A2,0,0,0,0,0,0,0,0,0,0,1,,,,
OR1D4,0,0,0,0,0,0,0,0,0,0,1,,,,
OR1D5,0,0,0,0,0,0,0,0,0,0,1,,,,
OR1E1,0,0,0,0,0,0,0,0,0,0,1,,,,
OR1E2,0,0,0,0,0,0,0,0,0,0,1,,,,
OR1F2P,0,0,0,0,0,0,0,0,0,0,1,,,,
OR1G1,0,0,0,0,0,0,0,0,0,0,1,,,,
OR1J1,0,0,0,0,0,0,0,0,0,0,1,,,,
OR1J2,0,0,0,0,0,0,0,0,0,0,1,,,,
OR1K1,0,0,0,0,0,0,0,0,0,0,1,,,,
OR1L1,0,0,0,0,0,0,0,0,0,0,1,,,,
OR1L3,0,0,0,0,0,0,0,0,0,0,1,,,,
OR1L4,0,0,0,0,0,0,0,0,0,0,1,,,,
OR1L6,0,0,0,0,0,0,0,0,0,0,1,,,,
OR1L8,0,0,0,0,0,0,0,0,0,0,1,,,,
OR1Q1,0,0,0,0,0,0,0,0,0,0,1,,,,
OR1S2,0,0,0,0,0,0,0,0,0,0,1,,,,
OR2A12,0,0,0,0,0,0,0,0,0,0,1,,,,
OR2A14,0,0,0,0,0,0,0,0,0,0,1,,,,
OR2A4,0,0,0,0,0,0,0,0,0,0,1,,,,
OR2A5,0,0,0,0,0,0,0,0,0,0,1,,,,
OR2AE1,0,0,0,0,0,0,0,0,0,0,1,,,,
OR2AK2,0,0,0,0,0,0,0,0,0,0,1,,,,
OR2AP1,0,0,0,0,0,0,0,0,0,0,1,,,,
OR2AT4,0,0,0,0,0,0,0,0,0,0,1,,,,
OR2B11,0,0,0,0,0,0,0,0,0,0,1,,,,
OR2B2,0,0,0,0,0,0,0,0,0,0,1,,,,
OR2D2,0,0,0,0,0,0,0,0,0,0,1,,,,
OR2D3,0,0,0,0,0,0,0,0,0,0,1,,,,
OR2F1,0,0,0,0,0,0,0,0,0,0,1,,,,
OR2F2,0,0,0,0,0,0,0,0,0,0,1,,,,
OR2G2,0,0,0,0,0,0,0,0,0,0,1,,,,
OR2G3,0,0,0,0,0,0,0,0,0,0,1,,,,
OR2H2,0,0,0,0,0,0,0,0,0,0,1,,,,
OR2K2,0,0,0,0,0,0,0,0,0,0,1,,,,
OR2L5,0,0,0,0,0,0,0,0,0,0,1,,,,
OR2M1P,0,0,0,0,0,0,0,0,0,0,1,,,,
OR2M4,0,0,0,0,0,0,0,0,0,0,1,,,,
OR2S2,0,0,0,0,0,0,0,0,0,0,1,,,,
OR2T1,0,0,0,0,0,0,0,0,0,0,1,,,,
OR2T10,0,0,0,0,0,0,0,0,0,0,1,,,,
OR2T11,0,0,0,0,0,0,0,0,0,0,1,,,,
OR2T12,0,0,0,0,0,0,0,0,0,0,1,,,,
OR2T4,0,0,0,0,0,0,0,0,0,0,1,,,,
OR2T8,0,0,0,0,0,0,0,0,0,0,1,,,,
OR2V2,0,0,0,0,0,0,0,0,0,0,1,,,,
OR2W1,0,0,0,0,0,0,0,0,0,0,1,,,,
OR2W5,0,0,0,0,0,0,0,0,0,0,1,,,,
OR2Y1,0,0,0,0,0,0,0,0,0,0,1,,,,
OR3A1,0,0,0,0,0,0,0,0,0,0,1,,,,
OR4A47,0,0,0,0,0,0,0,0,0,0,1,,,,
OR4A5,0,0,0,0,0,0,0,0,0,0,1,,,,
OR4B1,0,0,0,0,0,0,0,0,0,0,1,,,,
OR4C12,0,0,0,0,0,0,0,0,0,0,1,,,,
OR4C13,0,0,0,0,0,0,0,0,0,0,1,,,,
OR4C15,0,0,0,0,0,0,0,0,0,0,1,,,,
OR4C3,0,0,0,0,0,0,0,0,0,0,1,,,,
OR4C45,0,0,0,0,0,0,0,0,0,0,1,,,,
OR4C46,0,0,0,0,0,0,0,0,0,0,1,,,,
OR4D1,0,0,0,0,0,0,0,0,0,0,1,,,,
OR4D2,0,0,0,0,0,0,0,0,0,0,1,,,,
OR4D9,0,0,0,0,0,0,0,0,0,0,1,,,,
OR4E1,0,0,0,0,0,0,0,0,0,0,1,,,,
OR4F21,0,0,0,0,0,0,0,0,0,0,1,,,,
OR4K1,0,0,0,0,0,0,0,0,0,0,1,,,,
OR4K14,0,0,0,0,0,0,0,0,0,0,1,,,,
OR4K17,0,0,0,0,0,0,0,0,0,0,1,,,,
OR4K2,0,0,0,0,0,0,0,0,0,0,1,,,,
OR4N3P,0,0,0,0,0,0,0,0,0,0,1,,,,
OR4N4,0,0,0,0,0,0,0,0,0,0,1,,,,
OR4Q3,0,0,0,0,0,0,0,0,0,0,1,,,,
OR4S1,0,0,0,0,0,0,0,0,0,0,1,,,,
OR4X2,0,0,0,0,0,0,0,0,0,0,1,,,,
OR51B2,0,0,0,0,0,0,0,0,0,0,1,,,,
OR51D1,0,0,0,0,0,0,0,0,0,0,1,,,,
OR51M1,0,0,0,0,0,0,0,0,0,0,1,,,,
OR51S1,0,0,0,0,0,0,0,0,0,0,1,,,,
OR52B2,0,0,0,0,0,0,0,0,0,0,1,,,,
OR52B6,0,0,0,0,0,0,0,0,0,0,1,,,,
OR52D1,0,0,0,0,0,0,0,0,0,0,1,,,,
OR52E4,0,0,0,0,0,0,0,0,0,0,1,,,,
OR52E8,0,0,0,0,0,0,0,0,0,0,1,,,,
OR52K1,0,0,0,0,0,0,0,0,0,0,1,,,,
OR52K2,0,0,0,0,0,0,0,0,0,0,1,,,,
OR52N1,0,0,0,0,0,0,0,0,0,0,1,,,,
OR52N2,0,0,0,0,0,0,0,0,0,0,1,,,,
OR56A4,0,0,0,0,0,0,0,0,0,0,1,,,,
OR56A5,0,0,0,0,0,0,0,0,0,0,1,,,,
OR56B1,0,0,0,0,0,0,0,0,0,0,1,,,,
OR56B4,0,0,0,0,0,0,0,0,0,0,1,,,,
OR5AC2,0,0,0,0,0,0,0,0,0,0,1,,,,
OR5AK2,0,0,0,0,0,0,0,0,0,0,1,,,,
OR5AK4P,0,0,0,0,0,0,0,0,0,0,1,,,,
OR5AN1,0,0,0,0,0,0,0,0,0,0,1,,,,
OR5AU1,0,0,0,0,0,0,0,0,0,0,1,,,,
OR5B12,0,0,0,0,0,0,0,0,0,0,1,,,,
OR5B17,0,0,0,0,0,0,0,0,0,0,1,,,,
OR5B21,0,0,0,0,0,0,0,0,0,0,1,,,,
OR5B3,0,0,0,0,0,0,0,0,0,0,1,,,,
OR5E1P,0,0,0,0,0,0,0,0,0,0,1,,,,
OR5H14,0,0,0,0,0,0,0,0,0,0,1,,,,
OR5H6,0,0,0,0,0,0,0,0,0,0,1,,,,
OR5K1,0,0,0,0,0,0,0,0,0,0,1,,,,
OR5K3,0,0,0,0,0,0,0,0,0,0,1,,,,
OR5K4,0,0,0,0,0,0,0,0,0,0,1,,,,
OR5M10,0,0,0,0,0,0,0,0,0,0,1,,,,
OR5M11,0,0,0,0,0,0,0,0,0,0,1,,,,
OR5P2,0,0,0,0,0,0,0,0,0,0,1,,,,
OR5P3,0,0,0,0,0,0,0,0,0,0,1,,,,
OR5V1,0,0,0,0,0,0,0,0,0,0,1,,,,
OR6A2,0,0,0,0,0,0,0,0,0,0,1,,,,
OR6B1,0,0,0,0,0,0,0,0,0,0,1,,,,
OR6B3,0,0,0,0,0,0,0,0,0,0,1,,,,
OR6C2,0,0,0,0,0,0,0,0,0,0,1,,,,
OR6C4,0,0,0,0,0,0,0,0,0,0,1,,,,
OR6C68,0,0,0,0,0,0,0,0,0,0,1,,,,
OR6C70,0,0,0,0,0,0,0,0,0,0,1,,,,
OR6F1,0,0,0,0,0,0,0,0,0,0,1,,,,
OR6M1,0,0,0,0,0,0,0,0,0,0,1,,,,
OR6S1,0,0,0,0,0,0,0,0,0,0,1,,,,
OR6T1,0,0,0,0,0,0,0,0,0,0,1,,,,
OR6V1,0,0,0,0,0,0,0,0,0,0,1,,,,
OR6W1P,0,0,0,0,0,0,0,0,0,0,1,,,,
OR6X1,0,0,0,0,0,0,0,0,0,0,1,,,,
OR7A17,0,0,0,0,0,0,0,0,0,0,1,,,,
OR7D4,0,0,0,0,0,0,0,0,0,0,1,,,,
OR7E12P,0,0,0,0,0,0,0,0,0,0,1,,,,
OR7E156P,0,0,0,0,0,0,0,0,0,0,1,,,,
OR7E2P,0,0,0,0,0,0,0,0,0,0,1,,,,
OR7E37P,0,0,0,0,0,0,0,0,0,0,1,,,,
OR7E47P,0,0,0,0,0,0,0,0,0,0,1,,,,
OR8B12,0,0,0,0,0,0,0,0,0,0,1,,,,
OR8B2,0,0,0,0,0,0,0,0,0,0,1,,,,
OR8B3,0,0,0,0,0,0,0,0,0,0,1,,,,
OR8B4,0,0,0,0,0,0,0,0,0,0,1,,,,
OR8D2,0,0,0,0,0,0,0,0,0,0,1,,,,
OR8G2,0,0,0,0,0,0,0,0,0,0,1,,,,
OR8G5,0,0,0,0,0,0,0,0,0,0,1,,,,
OR8S1,0,0,0,0,0,0,0,0,0,0,1,,,,
OR9A2,0,0,0,0,0,0,0,0,0,0,1,,,,
OR9A4,0,0,0,0,0,0,0,0,0,0,1,,,,
OR9I1,0,0,0,0,0,0,0,0,0,0,1,,,,
OR9K2,0,0,0,0,0,0,0,0,0,0,1,,,,
OR9Q1,0,0,0,0,0,0,0,0,0,0,1,,,,
OR9Q2,0,0,0,0,0,0,0,0,0,0,1,,,,
ORM1,0,0,0,0,0,0,0,0,0,0,1,,,,
OSBPL10-AS1,0,0,0,0,0,0,0,0,0,0,1,,,,
OSM,0,0,0,0,0,0,0,0,0,0,1,,,,
OSMR-AS1,0,0,0,0,0,0,0,0,0,0,1,,,,
OSTCP1,0,0,0,0,0,0,0,0,0,0,1,,,,
OSTN,0,0,0,0,0,0,0,0,0,0,1,,,,
OSTN-AS1,0,0,0,0,0,0,0,0,0,0,1,,,,
OTOF,0,0,0,0,0,0,0,0,0,0,1,,,,
OTOL1,0,0,0,0,0,0,0,0,0,0,1,,,,
OTOP1,0,0,0,0,0,0,0,0,0,0,1,,,,
OTOP3,0,0,0,0,0,0,0,0,0,0,1,,,,
OTOR,0,0,0,0,0,0,0,0,0,0,1,,,,
OTOS,0,0,0,0,0,0,0,0,0,0,1,,,,
OTUD6A,0,0,0,0,0,0,0,0,0,0,1,,,,
OTULIN,0,0,0,0,0,0,0,0,0,0,1,,,,
OTX2-AS1,0,0,0,0,0,0,0,0,0,0,1,,,,
OVAAL,0,0,0,0,0,0,0,0,0,0,1,,,,
OVCA2,0,0,0,0,0,0,0,0,0,0,1,,,,
OVCH1,0,0,0,0,0,0,0,0,0,0,1,,,,
OVCH1-AS1,0,0,0,0,0,0,0,0,0,0,1,,,,
OVCH2,0,0,0,0,0,0,0,0,0,0,1,,,,
OVOL1-AS1,0,0,0,0,0,0,0,0,0,0,1,,,,
OVOL3,0,0,0,0,0,0,0,0,0,0,1,,,,
OXCT1-AS1,0,0,0,0,0,0,0,0,0,0,1,,,,
OXER1,0,0,0,0,0,0,0,0,0,0,1,,,,
P2RX2,0,0,0,0,0,0,0,0,0,0,1,,,,
P2RX3,0,0,0,0,0,0,0,0,0,0,1,,,,
P2RX7,0,0,0,0,0,0,0,0,0,0,1,,,,
P2RY1,0,0,0,0,0,0,0,0,0,0,1,,,,
P2RY10,0,0,0,0,0,0,0,0,0,0,1,,,,
P2RY12,0,0,0,0,0,0,0,0,0,0,1,,,,
P2RY13,0,0,0,0,0,0,0,0,0,0,1,,,,
P2RY14,0,0,0,0,0,0,0,0,0,0,1,,,,
P2RY4,0,0,0,0,0,0,0,0,0,0,1,,,,
P3H2,0,0,0,0,0,0,0,0,0,0,1,,,,
P3H2-AS1,0,0,0,0,0,0,0,0,0,0,1,,,,
P3H3,0,0,0,0,0,0,0,0,0,0,1,,,,
P3H4,0,0,0,0,0,0,0,0,0,0,1,,,,
P4HA2-AS1,0,0,0,0,0,0,0,0,0,0,1,,,,
PABPC1L2B-AS1,0,0,0,0,0,0,0,0,0,0,1,,,,
PABPC1P2,0,0,0,0,0,0,0,0,0,0,1,,,,
PABPC4L,0,0,0,0,0,0,0,0,0,0,1,,,,
PABPC5,0,0,0,0,0,0,0,0,0,0,1,,,,
PABPC5-AS1,0,0,0,0,0,0,0,0,0,0,1,,,,
PACERR,0,0,0,0,0,0,0,0,0,0,1,,,,
PACRG-AS1,0,0,0,0,0,0,0,0,0,0,1,,,,
PACRG-AS2,0,0,0,0,0,0,0,0,0,0,1,,,,
PACRG-AS3,0,0,0,0,0,0,0,0,0,0,1,,,,
PADI4,0,0,0,0,0,0,0,0,0,0,1,,,,
PADI6,0,0,0,0,0,0,0,0,0,0,1,,,,
PAEP,0,0,0,0,0,0,0,0,0,0,1,,,,
PAGE2B,0,0,0,0,0,0,0,0,0,0,1,,,,
PAH,0,0,0,0,0,0,0,0,0,0,1,,,,
PAK3,0,0,0,0,0,0,0,0,0,0,1,,,,
PAK5,0,0,0,0,0,0,0,0,0,0,1,,,,
PALM2-AKAP2,0,0,0,0,0,0,0,0,0,0,1,,,,
PAMR1,0,0,0,0,0,0,0,0,0,0,1,,,,
PANDAR,0,0,0,0,0,0,0,0,0,0,1,,,,
PANX3,0,0,0,0,0,0,0,0,0,0,1,,,,
PAPOLB,0,0,0,0,0,0,0,0,0,0,1,,,,
PAQR9,0,0,0,0,0,0,0,0,0,0,1,,,,
PARD6G-AS1,0,0,0,0,0,0,0,0,0,0,1,,,,
PARP15,0,0,0,0,0,0,0,0,0,0,1,,,,
PARTICL,0,0,0,0,0,0,0,0,0,0,1,,,,
PARVG,0,0,0,0,0,0,0,0,0,0,1,,,,
PATE4,0,0,0,0,0,0,0,0,0,0,1,,,,
PATJ,0,0,0,0,0,0,0,0,0,0,1,,,,
PAUPAR,0,0,0,0,0,0,0,0,0,0,1,,,,
PAX1,0,0,0,0,0,0,0,0,0,0,1,,,,
PAX4,0,0,0,0,0,0,0,0,0,0,1,,,,
PBOV1,0,0,0,0,0,0,0,0,0,0,1,,,,
PCA3,0,0,0,0,0,0,0,0,0,0,1,,,,
PCAT18,0,0,0,0,0,0,0,0,0,0,1,,,,
PCAT19,0,0,0,0,0,0,0,0,0,0,1,,,,
PCAT29,0,0,0,0,0,0,0,0,0,0,1,,,,
PCAT4,0,0,0,0,0,0,0,0,0,0,1,,,,
PCCA-AS1,0,0,0,0,0,0,0,0,0,0,1,,,,
PCDH10,0,0,0,0,0,0,0,0,0,0,1,,,,
PCDH12,0,0,0,0,0,0,0,0,0,0,1,,,,
PCDH15,0,0,0,0,0,0,0,0,0,0,1,,,,
PCDH17,0,0,0,0,0,0,0,0,0,0,1,,,,
PCDH18,0,0,0,0,0,0,0,0,0,0,1,,,,
PCDH20,0,0,0,0,0,0,0,0,0,0,1,,,,
PCDH9-AS2,0,0,0,0,0,0,0,0,0,0,1,,,,
PCDH9-AS3,0,0,0,0,0,0,0,0,0,0,1,,,,
PCDH9-AS4,0,0,0,0,0,0,0,0,0,0,1,,,,
PCDHA1,0,0,0,0,0,0,0,0,0,0,1,,,,
PCDHB1,0,0,0,0,0,0,0,0,0,0,1,,,,
PCDHB10,0,0,0,0,0,0,0,0,0,0,1,,,,
PCDHB15,0,0,0,0,0,0,0,0,0,0,1,,,,
PCDHGC5,0,0,0,0,0,0,0,0,0,0,1,,,,
PCED1B-AS1,0,0,0,0,0,0,0,0,0,0,1,,,,
PCGEM1,0,0,0,0,0,0,0,0,0,0,1,,,,
PCNAP1,0,0,0,0,0,0,0,0,0,0,1,,,,
PCNX1,0,0,0,0,0,0,0,0,0,0,1,,,,
PCNX2,0,0,0,0,0,0,0,0,0,0,1,,,,
PCNX4,0,0,0,0,0,0,0,0,0,0,1,,,,
PCP4,0,0,0,0,0,0,0,0,0,0,1,,,,
PCP4L1,0,0,0,0,0,0,0,0,0,0,1,,,,
PCSK2,0,0,0,0,0,0,0,0,0,0,1,,,,
PCSK6-AS1,0,0,0,0,0,0,0,0,0,0,1,,,,
PCTP,0,0,0,0,0,0,0,0,0,0,1,,,,
PDC,0,0,0,0,0,0,0,0,0,0,1,,,,
PDCD1LG2,0,0,0,0,0,0,0,0,0,0,1,,,,
PDCL2,0,0,0,0,0,0,0,0,0,0,1,,,,
PDE10A,0,0,0,0,0,0,0,0,0,0,1,,,,
PDE1C,0,0,0,0,0,0,0,0,0,0,1,,,,
PDE4B,0,0,0,0,0,0,0,0,0,0,1,,,,
PDE6C,0,0,0,0,0,0,0,0,0,0,1,,,,
PDE7B,0,0,0,0,0,0,0,0,0,0,1,,,,
PDGFD,0,0,0,0,0,0,0,0,0,0,1,,,,
PDGFRA,0,0,0,0,0,0,0,0,0,0,1,,,,
PDHA2,0,0,0,0,0,0,0,0,0,0,1,,,,
PDK4,0,0,0,0,0,0,0,0,0,0,1,,,,
PDLIM4,0,0,0,0,0,0,0,0,0,0,1,,,,
PDYN,0,0,0,0,0,0,0,0,0,0,1,,,,
PDZD2,0,0,0,0,0,0,0,0,0,0,1,,,,
PDZD4,0,0,0,0,0,0,0,0,0,0,1,,,,
PDZRN3,0,0,0,0,0,0,0,0,0,0,1,,,,
PECAM1,0,0,0,0,0,0,0,0,0,0,1,,,,
PEG13,0,0,0,0,0,0,0,0,0,0,1,,,,
PER4,0,0,0,0,0,0,0,0,0,0,1,,,,
PERM1,0,0,0,0,0,0,0,0,0,0,1,,,,
PEX5L,0,0,0,0,0,0,0,0,0,0,1,,,,
PEX5L-AS2,0,0,0,0,0,0,0,0,0,0,1,,,,
PF4,0,0,0,0,0,0,0,0,0,0,1,,,,
PFN1P2,0,0,0,0,0,0,0,0,0,0,1,,,,
PFN3,0,0,0,0,0,0,0,0,0,0,1,,,,
PFN4,0,0,0,0,0,0,0,0,0,0,1,,,,
PGA3,0,0,0,0,0,0,0,0,0,0,1,,,,
PGA5,0,0,0,0,0,0,0,0,0,0,1,,,,
PGAM1P5,0,0,0,0,0,0,0,0,0,0,1,,,,
PGAM2,0,0,0,0,0,0,0,0,0,0,1,,,,
PGAM4,0,0,0,0,0,0,0,0,0,0,1,,,,
